ID,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,lifetime_so_far_days,Promotion_#_campaign_accepted,#_children_at_home,Total_$_spend_last_2_years,Total_#_purchases
2920,PhD,Alone,52614.0,63,789.0,0.0,142.0,12.0,9.0,38.0,2,2,4,8,8,0,42,2161,0,1,990.0,16
6961,Graduation,Engaged,26751.0,26,1.0,1.0,5.0,0.0,3.0,1.0,1,1,0,2,8,0,43,1300,0,2,11.0,4
4673,PhD,Engaged,81300.0,17,1004.0,12.0,145.0,32.0,12.0,36.0,3,10,3,5,5,0,54,1869,1,1,1241.0,21
9937,Graduation,Alone,70337.0,75,187.0,81.0,149.0,25.0,43.0,91.0,1,2,2,12,1,0,38,1410,0,0,576.0,17
8779,2n_Cycle,Engaged,36145.0,13,56.0,4.0,76.0,17.0,1.0,18.0,4,4,1,3,9,0,32,1640,3,1,172.0,12
9596,PhD,Alone,65295.0,19,365.0,32.0,117.0,34.0,110.0,6.0,1,3,3,13,2,0,37,1450,0,0,664.0,20
2891,Graduation,Alone,68118.0,51,595.0,23.0,123.0,10.0,23.0,154.0,2,8,9,4,6,0,54,1516,0,1,928.0,23
4910,Graduation,Alone,68743.0,81,1132.0,134.0,384.0,175.0,134.0,115.0,1,11,5,13,7,0,50,1930,0,0,2074.0,30
75,2n_Cycle,Engaged,41039.0,32,34.0,11.0,137.0,179.0,61.0,45.0,1,8,1,5,8,0,35,1601,0,0,467.0,15
10120,Graduation,Engaged,38946.0,84,116.0,6.0,82.0,6.0,6.0,41.0,2,3,1,6,5,0,62,1510,0,1,257.0,12
6327,Graduation,Engaged,65777.0,87,565.0,32.0,435.0,28.0,32.0,54.0,1,2,8,6,1,0,50,1454,0,0,1146.0,17
10142,PhD,Alone,66476.0,99,372.0,18.0,126.0,47.0,48.0,78.0,2,5,2,11,4,0,41,1623,0,1,689.0,20
9826,PhD,Alone,86857.0,96,899.0,102.0,838.0,133.0,102.0,40.0,1,5,6,10,2,0,45,1829,6,0,2114.0,22
1501,PhD,Engaged,160803.0,21,55.0,16.0,1622.0,17.0,3.0,4.0,15,0,28,1,0,0,35,2074,0,0,1717.0,44
10767,PhD,Engaged,77845.0,40,760.0,40.0,480.0,0.0,40.0,26.0,1,3,5,12,1,0,28,1306,1,0,1346.0,21
7279,PhD,Engaged,69476.0,3,260.0,86.0,559.0,63.0,9.0,67.0,1,4,6,4,2,0,48,1534,0,0,1044.0,15
7230,PhD,Alone,50611.0,98,459.0,0.0,24.0,6.0,0.0,4.0,6,4,5,7,6,0,57,2072,4,1,493.0,22
143,Graduation,Alone,61209.0,73,466.0,0.0,224.0,119.0,49.0,99.0,1,5,3,4,2,0,47,1570,0,0,957.0,13
450,Master,Engaged,42315.0,90,67.0,15.0,80.0,17.0,11.0,80.0,3,1,4,4,3,0,59,1466,0,1,270.0,12
9316,Basic,Engaged,13084.0,29,2.0,0.0,7.0,3.0,7.0,10.0,1,1,0,3,6,0,65,1765,0,0,29.0,5
6379,Master,Alone,47570.0,3,67.0,1.0,20.0,0.0,2.0,31.0,3,2,2,2,7,0,68,1658,6,2,121.0,9
9239,Master,Engaged,61923.0,94,92.0,4.0,18.0,3.0,3.0,6.0,1,2,1,4,3,0,56,1600,0,2,126.0,8
8315,Graduation,Alone,34824.0,65,4.0,2.0,11.0,2.0,0.0,4.0,1,1,0,2,6,0,22,1357,0,0,23.0,4
2868,PhD,Alone,26518.0,33,20.0,1.0,28.0,3.0,3.0,2.0,3,2,0,3,8,0,68,1591,6,2,57.0,8
10888,Graduation,Alone,45938.0,46,273.0,11.0,178.0,62.0,83.0,29.0,2,8,4,6,6,0,56,1737,0,0,636.0,20
1277,Graduation,Engaged,78468.0,29,434.0,22.0,388.0,104.0,22.0,34.0,1,10,7,10,4,0,57,1195,1,0,1004.0,28
9977,Graduation,Alone,78901.0,99,321.0,11.0,309.0,33.0,26.0,34.0,3,9,3,5,4,0,44,1547,0,1,734.0,20
10196,Graduation,Engaged,71427.0,26,212.0,123.0,177.0,15.0,64.0,23.0,2,8,2,8,4,0,39,1105,0,2,614.0,20
6384,Graduation,Alone,71022.0,30,909.0,12.0,278.0,0.0,12.0,242.0,3,5,2,11,8,0,39,1136,3,1,1453.0,21
8029,Master,Alone,90247.0,27,1184.0,32.0,352.0,21.0,16.0,16.0,1,3,4,7,1,0,29,1323,1,0,1621.0,15
968,Master,Alone,41335.0,24,112.0,19.0,21.0,16.0,14.0,5.0,3,4,1,4,7,0,49,1447,0,1,187.0,12
6988,Graduation,Engaged,71952.0,93,656.0,80.0,455.0,52.0,107.0,93.0,2,8,4,8,4,0,31,1533,3,1,1443.0,22
4472,PhD,Alone,35682.0,34,23.0,0.0,8.0,6.0,2.0,18.0,1,1,1,3,2,0,47,1264,0,1,57.0,6
6991,Graduation,Alone,43185.0,88,537.0,6.0,42.0,16.0,6.0,30.0,2,9,3,6,8,0,66,1530,0,1,637.0,20
3336,PhD,Engaged,66375.0,96,712.0,0.0,45.0,0.0,0.0,191.0,3,2,4,5,7,0,69,1482,3,1,948.0,14
4301,Master,Engaged,35178.0,10,23.0,1.0,13.0,2.0,2.0,18.0,1,1,1,2,7,0,46,1533,3,1,59.0,5
1940,Graduation,Engaged,25252.0,26,1.0,3.0,4.0,2.0,2.0,6.0,1,1,0,2,8,0,31,1466,0,1,18.0,4
1272,Master,Alone,55250.0,49,664.0,58.0,83.0,32.0,0.0,66.0,4,7,5,10,5,0,52,1878,0,1,903.0,26
1388,Graduation,Alone,33249.0,11,6.0,10.0,21.0,19.0,14.0,42.0,2,2,1,3,6,0,42,1756,0,1,112.0,8
1044,Graduation,Engaged,58398.0,44,299.0,5.0,201.0,21.0,21.0,49.0,3,5,4,8,4,0,64,1673,0,0,596.0,20
6969,Graduation,Engaged,50272.0,75,99.0,13.0,66.0,43.0,8.0,4.0,3,4,1,5,7,0,35,1618,0,1,233.0,13
10479,PhD,Engaged,76618.0,64,749.0,40.0,294.0,121.0,160.0,147.0,1,3,2,5,1,0,42,1979,0,0,1511.0,11
3619,2n_Cycle,Alone,87305.0,19,345.0,25.0,501.0,63.0,138.0,80.0,1,5,3,8,2,0,57,1906,5,0,1152.0,17
1715,Graduation,Engaged,25851.0,45,9.0,4.0,18.0,7.0,5.0,5.0,2,2,0,3,7,0,39,1501,0,1,48.0,7
10159,Graduation,Alone,58710.0,77,440.0,81.0,368.0,0.0,122.0,174.0,6,11,5,9,6,0,47,1717,0,1,1185.0,31
1463,Graduation,Alone,45160.0,9,8.0,2.0,5.0,3.0,0.0,3.0,1,1,0,2,7,0,59,1354,0,2,21.0,4
5114,Master,Engaged,74806.0,1,670.0,9.0,249.0,0.0,28.0,9.0,2,5,4,5,4,0,52,1819,0,1,965.0,16
4990,Graduation,Engaged,59111.0,90,524.0,0.0,134.0,28.0,28.0,155.0,1,11,1,8,7,0,63,1771,0,0,869.0,21
4329,PhD,Engaged,18988.0,43,6.0,0.0,6.0,2.0,1.0,1.0,2,1,0,3,7,0,33,1299,0,1,16.0,6
10936,Graduation,Engaged,72190.0,79,597.0,166.0,597.0,172.0,166.0,249.0,1,5,6,4,3,0,52,1763,0,0,1947.0,16
4692,Graduation,Engaged,7500.0,19,7.0,0.0,12.0,13.0,7.0,32.0,5,4,1,2,9,0,41,2165,3,1,71.0,12
7212,Graduation,Engaged,44794.0,99,54.0,0.0,7.0,0.0,0.0,4.0,1,2,0,3,6,0,51,1224,0,1,65.0,6
6086,Graduation,Engaged,80395.0,62,445.0,25.0,706.0,80.0,76.0,48.0,1,6,5,12,2,0,62,1480,1,0,1380.0,24
437,Master,Alone,75012.0,41,294.0,142.0,218.0,164.0,58.0,151.0,1,3,8,11,1,0,41,1417,0,0,1027.0,23
11171,Master,Engaged,56962.0,60,292.0,3.0,77.0,10.0,3.0,26.0,7,6,3,5,7,0,52,1493,0,3,411.0,21
11101,Graduation,Engaged,89891.0,17,412.0,22.0,132.0,59.0,28.0,183.0,1,11,6,8,4,0,26,1702,5,0,836.0,26
5329,PhD,Alone,35946.0,24,8.0,0.0,3.0,0.0,0.0,0.0,1,0,0,3,5,0,68,1537,0,2,11.0,4
610,PhD,Engaged,53593.0,60,349.0,4.0,78.0,6.0,0.0,43.0,8,7,2,6,8,0,64,1983,0,2,480.0,23
9384,Graduation,Engaged,66373.0,57,328.0,9.0,124.0,12.0,24.0,109.0,7,4,2,10,3,0,39,1467,0,2,606.0,23
5956,PhD,Alone,45072.0,74,144.0,2.0,99.0,7.0,2.0,30.0,5,6,1,4,8,0,69,1518,0,3,284.0,16
10430,Graduation,Alone,89694.0,22,1126.0,28.0,211.0,37.0,28.0,42.0,3,4,3,4,5,0,44,1554,1,2,1472.0,14
7875,Graduation,Engaged,72025.0,46,967.0,0.0,617.0,43.0,50.0,0.0,1,4,8,13,2,0,68,1323,1,0,1677.0,26
7072,Graduation,Engaged,67432.0,69,432.0,79.0,341.0,177.0,136.0,170.0,2,8,5,4,4,0,44,1719,0,1,1335.0,19
6255,Master,Engaged,70545.0,29,138.0,39.0,63.0,55.0,18.0,21.0,1,4,1,7,2,0,65,1377,0,1,334.0,13
6516,Basic,Engaged,17487.0,37,0.0,0.0,1.0,7.0,4.0,6.0,1,1,0,2,7,0,28,1730,0,1,18.0,4
5564,Graduation,Engaged,62882.0,26,509.0,133.0,497.0,78.0,24.0,97.0,2,7,5,6,4,0,48,1921,0,1,1338.0,20
5682,PhD,Alone,64108.0,8,948.0,10.0,86.0,13.0,21.0,21.0,4,6,9,11,5,0,64,1725,0,1,1099.0,30
7458,Master,Engaged,34941.0,26,39.0,2.0,25.0,4.0,3.0,24.0,2,3,0,3,8,0,61,1653,0,2,97.0,8
5237,PhD,Alone,48767.0,79,28.0,1.0,21.0,3.0,0.0,10.0,3,2,1,3,5,0,67,1441,0,3,63.0,9
7761,2n_Cycle,Engaged,38702.0,71,13.0,11.0,24.0,13.0,8.0,40.0,2,3,0,4,6,0,39,1799,0,1,109.0,9
5278,Graduation,Engaged,82224.0,83,307.0,26.0,360.0,138.0,31.0,40.0,1,6,9,5,3,0,53,1417,1,0,902.0,21
3560,Graduation,Engaged,83844.0,57,901.0,31.0,345.0,75.0,31.0,191.0,1,4,4,11,1,0,65,1468,5,0,1574.0,20
7235,2n_Cycle,Engaged,17003.0,37,2.0,5.0,12.0,4.0,8.0,7.0,3,2,0,4,5,0,42,1552,0,1,38.0,9
10548,Graduation,Alone,71163.0,30,283.0,17.0,372.0,138.0,106.0,44.0,1,3,8,12,1,0,22,1196,0,0,960.0,24
2281,Graduation,Alone,33697.0,34,4.0,3.0,7.0,0.0,3.0,11.0,1,1,0,2,7,0,47,1549,3,1,28.0,4
4073,2n_Cycle,Engaged,63564.0,0,769.0,80.0,252.0,15.0,34.0,65.0,1,10,10,7,6,0,63,1413,3,0,1215.0,28
6974,PhD,Engaged,83443.0,89,518.0,42.0,742.0,55.0,56.0,84.0,1,6,10,5,2,0,45,1442,0,0,1497.0,22
7938,PhD,Engaged,51518.0,92,350.0,8.0,66.0,17.0,4.0,4.0,2,3,2,10,3,0,59,1738,0,1,449.0,17
7094,Graduation,Alone,58330.0,87,445.0,53.0,213.0,104.0,98.0,151.0,1,6,4,13,4,0,42,1448,0,1,1064.0,24
3667,Graduation,Engaged,80952.0,20,778.0,178.0,689.0,41.0,27.0,44.0,1,8,5,11,8,0,48,1748,1,0,1757.0,25
7723,Graduation,Engaged,75507.0,56,709.0,93.0,374.0,104.0,80.0,80.0,1,8,6,6,3,0,38,1406,0,0,1440.0,21
3870,2n_Cycle,Engaged,63855.0,28,359.0,35.0,314.0,93.0,116.0,89.0,1,7,3,13,4,0,39,1562,0,0,1006.0,24
4012,PhD,Engaged,62220.0,55,799.0,12.0,375.0,16.0,12.0,12.0,5,7,6,5,6,0,45,1860,6,1,1226.0,23
5909,Graduation,Engaged,58512.0,25,895.0,10.0,101.0,13.0,0.0,152.0,5,3,4,8,8,0,53,1545,0,1,1171.0,20
10470,Master,Engaged,40662.0,0,40.0,2.0,23.0,0.0,4.0,23.0,2,2,1,3,4,0,38,1733,0,1,92.0,8
6488,PhD,Engaged,38829.0,86,76.0,0.0,7.0,0.0,0.0,16.0,1,3,2,2,5,0,58,1287,0,1,99.0,8
10270,2n_Cycle,Engaged,35523.0,8,11.0,5.0,22.0,12.0,5.0,11.0,2,3,0,3,7,0,36,1738,0,1,66.0,8
6887,Graduation,Alone,79146.0,33,245.0,16.0,223.0,21.0,43.0,16.0,2,8,1,8,6,0,50,1328,0,2,564.0,19
6406,Master,Engaged,78285.0,13,647.0,107.0,391.0,175.0,67.0,40.0,1,6,4,10,3,0,29,1506,0,0,1427.0,21
7573,PhD,Alone,31626.0,12,39.0,1.0,9.0,2.0,1.0,34.0,1,2,1,2,7,0,39,1529,3,1,86.0,6
4508,Graduation,Alone,75127.0,92,203.0,35.0,305.0,46.0,17.0,227.0,1,2,11,5,1,0,65,1300,0,0,833.0,19
221,Graduation,Engaged,48726.0,90,138.0,3.0,38.0,4.0,0.0,59.0,3,3,2,4,6,0,62,1690,0,1,242.0,12
5331,Graduation,Engaged,74985.0,8,587.0,51.0,898.0,247.0,0.0,86.0,1,3,6,7,2,0,40,1859,0,0,1869.0,17
1911,Graduation,Engaged,67430.0,6,595.0,97.0,291.0,127.0,133.0,121.0,1,11,5,12,6,0,30,2043,0,0,1364.0,29
20,2n_Cycle,Engaged,46891.0,91,43.0,12.0,23.0,29.0,15.0,61.0,1,2,1,4,4,0,52,1798,0,1,183.0,8
8786,Master,Engaged,62058.0,52,301.0,7.0,74.0,10.0,0.0,58.0,4,6,1,7,6,0,61,1661,0,1,450.0,18
10582,Graduation,Engaged,72063.0,3,180.0,32.0,348.0,76.0,32.0,90.0,2,5,2,12,2,0,38,1741,0,1,758.0,21
1915,PhD,Engaged,78939.0,57,794.0,115.0,243.0,150.0,0.0,205.0,1,8,5,6,3,0,66,1461,0,0,1507.0,20
8897,Graduation,Alone,42720.0,9,392.0,5.0,91.0,28.0,26.0,112.0,8,7,3,7,8,0,52,1693,6,2,654.0,25
2371,Graduation,Engaged,33622.0,22,39.0,1.0,22.0,3.0,4.0,12.0,3,2,0,4,7,0,45,1704,0,2,81.0,9
4303,PhD,Engaged,6835.0,76,107.0,2.0,12.0,2.0,2.0,12.0,0,0,0,1,20,0,60,1948,0,1,137.0,1
6825,Graduation,Engaged,41452.0,86,13.0,0.0,3.0,0.0,0.0,0.0,1,1,0,2,7,0,64,1653,0,2,16.0,4
1072,PhD,Alone,40760.0,64,70.0,0.0,17.0,0.0,0.0,6.0,2,2,1,3,6,0,52,1565,0,1,93.0,8
4964,PhD,Engaged,74250.0,90,680.0,11.0,392.0,75.0,0.0,0.0,1,2,11,4,1,0,59,1416,0,0,1158.0,18
2461,Master,Alone,51124.0,79,26.0,1.0,11.0,0.0,1.0,4.0,2,1,0,3,3,0,62,1455,0,2,43.0,6
10736,Graduation,Alone,72258.0,28,522.0,0.0,522.0,227.0,120.0,134.0,2,6,9,5,2,0,46,1464,0,1,1525.0,22
3194,PhD,Alone,71466.0,86,412.0,12.0,546.0,78.0,182.0,0.0,1,4,4,10,1,0,43,1318,0,0,1230.0,19
10839,Graduation,Engaged,36283.0,42,6.0,5.0,5.0,8.0,0.0,5.0,2,1,0,3,4,0,41,1338,0,2,29.0,6
49,Graduation,Alone,20587.0,39,2.0,3.0,6.0,4.0,1.0,9.0,1,1,1,2,7,0,47,1133,0,1,25.0,5
4290,Graduation,Engaged,30467.0,8,1.0,3.0,8.0,2.0,5.0,5.0,1,1,0,2,7,0,45,1364,0,1,24.0,4
10219,Graduation,Engaged,31590.0,40,6.0,2.0,15.0,6.0,6.0,3.0,1,1,0,3,8,0,45,1638,0,1,38.0,5
4211,Basic,Engaged,20425.0,5,4.0,12.0,5.0,3.0,16.0,17.0,2,2,0,3,7,0,31,1870,0,1,57.0,7
1135,Master,Engaged,17144.0,96,18.0,2.0,19.0,0.0,2.0,6.0,5,3,0,4,7,0,57,1396,0,2,47.0,12
6299,PhD,Alone,42564.0,28,324.0,48.0,186.0,39.0,18.0,198.0,6,6,8,4,7,0,49,1775,3,1,813.0,24
10846,Master,Engaged,43783.0,22,327.0,9.0,125.0,25.0,4.0,139.0,6,7,1,8,7,0,39,1293,3,1,629.0,22
347,Graduation,Alone,40780.0,30,229.0,27.0,71.0,13.0,3.0,34.0,4,7,1,5,9,0,41,1951,0,1,377.0,17
6543,Master,Engaged,62847.0,45,521.0,168.0,706.0,80.0,76.0,61.0,1,3,6,4,2,0,72,1792,0,0,1612.0,14
10446,PhD,Engaged,82017.0,58,184.0,23.0,446.0,30.0,23.0,23.0,1,5,4,7,2,0,60,1980,1,0,729.0,17
3479,Graduation,Alone,16813.0,49,4.0,8.0,11.0,12.0,2.0,13.0,1,2,0,3,7,0,67,1607,3,0,50.0,6
11075,Graduation,Engaged,51267.0,37,183.0,2.0,64.0,7.0,2.0,12.0,4,3,3,5,4,0,39,1505,0,2,270.0,15
4442,Graduation,Alone,46524.0,70,31.0,19.0,35.0,26.0,14.0,52.0,2,1,1,5,3,0,56,1683,0,1,177.0,9
199,Master,Alone,45183.0,33,219.0,3.0,60.0,12.0,9.0,12.0,1,4,1,7,7,0,55,1787,4,0,315.0,13
6722,PhD,Engaged,70421.0,98,479.0,28.0,136.0,75.0,14.0,35.0,3,10,3,7,6,0,63,1263,0,1,767.0,23
796,2n_Cycle,Alone,60161.0,17,584.0,44.0,212.0,46.0,8.0,177.0,3,11,4,8,8,0,52,1876,0,1,1071.0,26
3749,Graduation,Engaged,73926.0,54,627.0,91.0,597.0,159.0,91.0,15.0,1,6,5,12,3,0,44,1773,0,0,1580.0,24
8523,Graduation,Engaged,19329.0,39,24.0,1.0,16.0,12.0,2.0,5.0,3,4,0,3,8,0,49,1459,0,1,60.0,10
310,Master,Engaged,61872.0,81,330.0,5.0,159.0,36.0,27.0,16.0,4,4,4,9,4,0,47,1460,0,1,573.0,21
8629,Graduation,Alone,46984.0,71,19.0,1.0,10.0,2.0,1.0,8.0,1,1,0,3,5,0,61,1722,0,2,41.0,5
236,Graduation,Engaged,34838.0,62,28.0,23.0,29.0,29.0,14.0,47.0,3,2,1,4,6,0,66,1788,0,2,170.0,10
9930,PhD,Alone,82716.0,8,606.0,148.0,228.0,15.0,148.0,22.0,1,6,8,13,2,0,73,1676,0,0,1167.0,28
3483,Graduation,Engaged,48192.0,76,1039.0,43.0,204.0,153.0,58.0,29.0,3,2,8,12,8,0,59,1652,1,0,1526.0,25
4599,Master,Engaged,49681.0,66,411.0,0.0,26.0,0.0,0.0,21.0,6,7,1,7,7,0,41,1706,0,2,458.0,21
7326,Master,Engaged,56850.0,83,34.0,1.0,19.0,2.0,7.0,0.0,1,1,1,3,2,0,46,1360,0,1,63.0,6
7352,Graduation,Engaged,55267.0,28,161.0,28.0,136.0,32.0,3.0,45.0,4,3,4,6,3,0,60,1513,0,1,405.0,17
2350,Graduation,Engaged,59666.0,87,623.0,53.0,178.0,23.0,17.0,133.0,7,3,2,8,8,0,45,1726,4,2,1027.0,20
9145,Graduation,Alone,72504.0,43,604.0,26.0,470.0,123.0,161.0,94.0,2,5,9,6,2,0,45,1652,0,1,1478.0,22
2964,Graduation,Engaged,26872.0,0,3.0,10.0,8.0,3.0,16.0,32.0,1,1,1,2,6,0,36,1518,0,0,72.0,5
5585,Graduation,Alone,21359.0,1,12.0,2.0,17.0,6.0,1.0,10.0,2,2,0,3,8,0,45,1697,6,1,48.0,7
9687,Graduation,Alone,73170.0,1,184.0,174.0,256.0,50.0,30.0,32.0,1,5,4,6,2,0,42,1291,0,0,726.0,16
3732,Master,Engaged,52750.0,72,393.0,0.0,239.0,90.0,69.0,69.0,6,5,7,9,4,0,62,1715,0,1,860.0,27
6303,PhD,Engaged,91820.0,72,410.0,73.0,747.0,76.0,161.0,30.0,0,5,5,12,1,0,31,1480,0,0,1497.0,22
11176,PhD,Engaged,65968.0,12,376.0,9.0,83.0,19.0,4.0,4.0,2,5,4,7,3,0,47,1103,0,1,495.0,18
2986,Graduation,Engaged,30772.0,89,7.0,2.0,4.0,2.0,1.0,4.0,1,1,0,2,6,0,41,1105,0,2,20.0,4
7462,Graduation,Alone,22507.0,67,68.0,0.0,226.0,51.0,157.0,68.0,3,10,2,4,9,0,63,1844,0,0,570.0,19
3900,Graduation,Engaged,65685.0,54,642.0,14.0,49.0,0.0,7.0,57.0,1,9,2,9,5,0,45,1354,0,1,769.0,21
7034,2n_Cycle,Engaged,25804.0,34,8.0,7.0,9.0,13.0,6.0,12.0,2,2,0,3,8,0,39,1798,0,1,55.0,7
9493,PhD,Alone,76412.0,15,840.0,53.0,804.0,23.0,71.0,17.0,1,5,4,8,3,0,37,1682,1,0,1808.0,18
1143,Graduation,Engaged,22063.0,43,7.0,10.0,13.0,3.0,11.0,11.0,2,2,0,3,7,0,45,1587,0,1,55.0,7
1,Graduation,Alone,57091.0,0,464.0,5.0,64.0,7.0,0.0,37.0,1,7,3,7,5,0,56,1276,2,0,577.0,18
3855,Graduation,Engaged,22419.0,74,30.0,3.0,47.0,19.0,21.0,42.0,1,3,2,2,8,0,54,1699,0,0,162.0,8
5536,Graduation,Engaged,87771.0,61,1492.0,38.0,287.0,50.0,57.0,33.0,1,5,10,4,6,0,58,1665,1,1,1957.0,20
5989,2n_Cycle,Alone,78353.0,51,752.0,122.0,476.0,39.0,153.0,34.0,1,10,2,11,8,0,58,1701,0,1,1576.0,24
9499,Graduation,Engaged,93404.0,97,1279.0,15.0,287.0,20.0,0.0,15.0,3,3,4,7,5,0,63,1621,4,3,1616.0,17
6768,Graduation,Alone,37859.0,75,22.0,1.0,8.0,2.0,1.0,2.0,2,1,0,3,8,0,55,1472,0,3,36.0,6
2150,PhD,Alone,80995.0,83,860.0,28.0,409.0,73.0,56.0,56.0,1,8,9,4,4,0,59,1498,0,1,1482.0,22
6646,Graduation,Engaged,16529.0,23,3.0,0.0,5.0,13.0,0.0,1.0,1,1,0,3,6,0,33,1439,0,1,22.0,5
4887,PhD,Alone,55412.0,65,10.0,5.0,28.0,11.0,1.0,8.0,1,2,0,3,5,0,41,1481,0,2,63.0,6
8560,Graduation,Alone,48789.0,94,351.0,16.0,156.0,7.0,5.0,145.0,1,6,4,7,6,0,25,1890,0,0,680.0,18
3321,PhD,Engaged,56575.0,42,421.0,5.0,90.0,0.0,16.0,10.0,3,7,3,7,5,0,50,1682,0,2,542.0,20
11003,2n_Cycle,Engaged,25130.0,10,2.0,5.0,7.0,0.0,18.0,18.0,2,2,0,3,7,0,37,1766,0,1,50.0,7
10402,Graduation,Engaged,35441.0,94,25.0,1.0,9.0,2.0,1.0,1.0,2,1,0,3,8,0,50,1762,0,2,39.0,6
9904,Graduation,Engaged,71391.0,50,336.0,123.0,274.0,46.0,123.0,141.0,5,6,5,12,3,0,61,1719,0,1,1043.0,28
6141,Master,Alone,49494.0,46,191.0,9.0,97.0,0.0,6.0,82.0,2,6,1,5,7,0,45,1692,0,1,385.0,14
5687,Graduation,Alone,81702.0,98,563.0,50.0,774.0,28.0,31.0,187.0,1,7,7,12,3,0,37,1906,0,0,1633.0,27
10856,2n_Cycle,Alone,45889.0,42,31.0,0.0,6.0,0.0,1.0,8.0,1,1,0,3,6,0,37,1769,0,1,46.0,5
5121,Graduation,Alone,56628.0,30,479.0,5.0,82.0,7.0,17.0,171.0,2,7,6,5,5,0,40,1362,3,1,761.0,20
4186,Graduation,Engaged,34026.0,11,18.0,6.0,15.0,12.0,8.0,17.0,3,2,1,3,5,0,67,1679,0,2,76.0,9
368,Graduation,Engaged,40049.0,61,91.0,65.0,52.0,10.0,44.0,28.0,3,3,2,6,5,0,43,1839,0,1,290.0,14
3312,Graduation,Alone,34176.0,12,5.0,7.0,24.0,19.0,14.0,20.0,4,3,0,4,6,0,29,1103,0,1,89.0,11
11121,Graduation,Engaged,19419.0,76,2.0,14.0,28.0,16.0,3.0,7.0,4,4,0,3,9,0,36,1888,0,1,70.0,11
5332,2n_Cycle,Engaged,82504.0,2,362.0,50.0,431.0,134.0,35.0,54.0,1,3,6,7,1,0,57,1599,0,0,1066.0,17
5848,Graduation,Engaged,81205.0,43,724.0,74.0,929.0,97.0,55.0,130.0,1,5,6,7,2,0,47,1429,2,0,2009.0,19
10343,2n_Cycle,Alone,61618.0,27,605.0,91.0,399.0,0.0,45.0,205.0,2,3,6,8,3,0,26,1900,0,0,1345.0,19
5935,Master,Alone,55284.0,60,547.0,7.0,140.0,0.0,7.0,63.0,3,7,5,8,5,0,61,1814,0,1,764.0,23
2895,Graduation,Alone,49980.0,79,104.0,1.0,54.0,13.0,9.0,14.0,2,3,1,5,5,0,54,1511,0,1,195.0,11
10262,Graduation,Engaged,15072.0,96,8.0,2.0,15.0,0.0,10.0,18.0,4,3,1,3,5,0,37,1529,0,2,53.0,11
7848,Graduation,Alone,49166.0,17,224.0,2.0,25.0,7.0,0.0,110.0,2,5,3,3,6,0,43,1643,0,1,368.0,13
9477,PhD,Engaged,65324.0,0,384.0,0.0,102.0,21.0,32.0,5.0,3,6,2,9,4,0,63,1137,0,1,544.0,20
4856,2n_Cycle,Engaged,82347.0,38,556.0,54.0,845.0,202.0,133.0,63.0,1,7,7,10,3,0,60,2010,1,0,1853.0,25
7186,PhD,Engaged,30843.0,43,24.0,0.0,2.0,0.0,0.0,9.0,2,1,1,2,5,0,51,1296,3,2,35.0,6
5794,PhD,Engaged,46374.0,1,408.0,0.0,21.0,0.0,0.0,17.0,3,7,1,7,8,0,43,1366,1,1,446.0,18
1456,Graduation,Alone,60474.0,25,265.0,199.0,303.0,234.0,9.0,170.0,7,10,2,12,7,0,38,1803,0,1,1180.0,31
4877,Master,Engaged,38576.0,2,34.0,0.0,7.0,0.0,0.0,0.0,1,1,0,3,7,0,44,1349,0,1,41.0,5
425,Graduation,Engaged,55357.0,66,374.0,64.0,116.0,84.0,25.0,64.0,3,6,2,11,5,0,32,1757,0,2,727.0,22
3007,Graduation,Engaged,37758.0,49,27.0,2.0,10.0,0.0,0.0,1.0,2,1,0,3,8,0,51,2072,0,2,40.0,6
1031,2n_Cycle,Engaged,85710.0,5,600.0,20.0,350.0,29.0,30.0,33.0,1,6,9,10,2,0,28,1682,5,0,1062.0,26
4297,Graduation,Engaged,23228.0,71,13.0,2.0,18.0,6.0,1.0,0.0,2,2,0,3,8,0,48,1416,0,1,40.0,7
807,Master,Engaged,44602.0,35,167.0,2.0,89.0,0.0,0.0,34.0,6,6,1,4,8,0,48,1396,0,2,292.0,17
9553,Graduation,Engaged,7500.0,94,0.0,2.0,3.0,4.0,1.0,5.0,1,0,0,3,6,0,30,1563,0,0,15.0,4
4271,2n_Cycle,Engaged,38683.0,80,46.0,35.0,69.0,84.0,41.0,66.0,6,4,1,6,7,0,28,2072,0,1,341.0,17
4120,2n_Cycle,Alone,49514.0,61,88.0,39.0,78.0,58.0,13.0,93.0,2,6,1,4,7,0,42,1456,0,1,369.0,13
2036,PhD,Engaged,57906.0,29,243.0,11.0,119.0,10.0,3.0,15.0,3,4,2,8,4,0,44,1497,0,1,401.0,17
115,Master,Alone,43456.0,0,275.0,11.0,68.0,25.0,7.0,7.0,3,5,1,8,5,0,51,1722,0,1,393.0,17
4259,Master,Alone,19485.0,80,6.0,0.0,4.0,0.0,0.0,0.0,1,1,0,2,7,0,31,1540,0,2,10.0,4
8687,Graduation,Engaged,53172.0,54,121.0,62.0,90.0,68.0,20.0,125.0,3,2,3,8,3,0,39,1651,0,1,486.0,16
